125.92,106.5,1.5962,26.82,36.639,14.582,28.285,60,60,100
126.04,106.99,1.595,27.259,36.786,14.656,28.285,60,60,100
125.79,109.43,1.5962,27.479,36.859,14.582,28.578,60,60,100
125.67,113.58,1.5926,27.699,37.079,14.582,28.798,60,60,100
125.55,111.38,1.595,28.065,37.298,14.656,29.091,60,60,100
125.55,111.87,1.5914,28.139,37.445,14.656,29.238,60,60,100
125.18,116.02,1.5938,28.359,37.592,14.509,29.384,60,60,100
125.06,113.83,1.595,28.578,37.885,14.656,29.604,60,60,100
125.06,112.6,1.5938,28.578,37.958,14.582,29.678,60,60,100
124.69,115.05,1.5889,28.725,38.178,14.509,29.971,60,60,100
124.82,111.63,1.595,28.945,38.398,14.509,30.117,60,60,100
124.45,108.7,1.5962,29.091,38.617,14.436,30.191,60,60,100
124.21,102.34,1.5901,29.091,38.837,14.582,30.41,61,61,100
124.21,107.47,1.5938,29.311,39.057,14.509,30.41,62,62,100
123.84,107.23,1.5889,29.458,39.277,14.509,30.63,63,63,100
123.72,105.52,1.5901,29.604,39.643,14.582,30.777,64,64,100
123.6,110.41,1.595,29.751,39.863,14.436,30.85,65,65,100
123.47,127.5,1.5926,29.971,40.083,14.582,31.143,66,66,100
123.23,133.12,1.595,30.264,40.303,14.582,31.363,67,67,100
123.11,132.39,1.5962,30.337,40.523,14.509,31.436,68,68,100
122.74,132.39,1.5962,30.41,40.743,14.436,31.583,69,69,100
122.62,134.34,1.5962,30.703,40.889,14.509,31.583,70,70,100
122.62,143.14,1.5914,30.923,41.036,14.436,31.803,71,71,100
122.5,153.4,1.5914,31.143,41.255,14.362,32.022,72,72,100
122.01,158.28,1.5926,31.363,41.549,14.436,32.096,73,73,100
121.89,168.3,1.595,31.583,41.549,14.436,32.316,74,74,100
121.89,190.52,1.5987,31.729,41.622,14.509,32.462,75,75,100
121.52,207.87,1.5962,31.949,41.915,14.509,32.462,76,76,100
121.4,199.8,1.5962,32.022,41.988,14.362,32.462,77,77,100
121.15,187.1,1.5938,32.316,42.355,14.436,32.535,78,78,100
121.03,145.33,1.5914,32.462,42.501,14.436,32.609,79,79,100
120.66,21.983,1.5938,32.609,42.648,14.436,32.829,80,80,100
120.66,4.8852,1.5926,32.755,42.794,14.362,32.755,81,81,100
120.3,184.9,1.5901,32.902,42.721,14.436,32.902,82,82,100
119.93,228.38,1.5901,33.048,43.161,14.362,32.902,83,83,100
119.93,236.69,1.5889,33.122,43.381,14.362,32.829,84,84,100
119.57,245.97,1.5889,33.415,43.674,14.436,33.048,85,85,100
119.44,246.7,1.5901,33.488,43.6,14.436,32.975,86,86,100
118.95,255.25,1.5926,33.708,43.967,14.509,33.122,87,87,100
118.71,261.36,1.5914,33.561,44.113,14.509,32.755,88,88,100
118.34,264.29,1.5926,33.561,44.04,14.362,32.902,89,89,100
118.22,298.24,1.5926,33.488,44.26,14.509,33.268,90,90,100
117.61,500,1.595,33.341,44.406,14.362,33.635,91,91,100
117.61,480.95,1.5926,33.708,44.846,14.362,33.854,92,92,100
117.24,87.201,1.5889,34.221,44.993,14.362,33.415,93,93,100
117,135.56,1.5914,34.441,45.139,14.362,34.587,94,94,100
116.63,216.9,1.5889,34.954,45.432,14.436,35.467,95,95,100
116.39,239.62,1.5926,35.173,45.652,14.436,35.467,96,96,100
116.27,290.18,1.5926,35.467,45.872,14.436,34.148,97,97,100
115.66,44.211,1.5914,35.979,46.312,14.362,33.928,98,98,100
115.53,10.015,1.5889,36.859,46.605,14.436,33.928,99,99,100
115.17,3.4196,1.595,37.445,46.605,14.436,34.221,100,100,100
114.8,2.1983,1.5926,37.738,46.312,14.436,34.587,100,100,100
114.56,6.595,1.5938,37.518,46.019,14.509,35.247,100,100,100
114.31,10.259,1.5962,37.885,46.238,14.509,37.885,100,100,100
113.83,110.41,1.5926,37.811,46.605,14.436,39.204,100,100,100
113.46,252.32,1.5938,37.592,46.458,14.436,39.35,100,100,100
113.21,500,1.5938,36.492,46.971,14.509,37.592,100,100,100
112.97,500,1.5938,35.247,46.971,14.362,36.712,100,100,100
112.85,444.06,1.5889,35.1,47.264,14.436,36.346,100,100,100
112.6,382.76,1.5865,35.1,47.484,14.362,36.346,100,100,100
111.99,310.21,1.5901,35.32,47.924,14.436,36.419,100,100,100
111.87,481.68,1.5914,35.393,48.07,14.509,36.932,100,100,100
111.14,500,1.5889,35.54,48.583,14.509,36.859,100,100,100
110.77,500,1.5889,34.88,48.95,14.362,36.346,100,100,100
110.53,500,1.5975,34.66,49.243,14.436,36.786,100,100,100
110.16,459.7,1.5926,35.613,49.023,14.509,37.445,100,100,100
109.92,88.178,1.5938,36.786,48.876,14.436,37.372,100,100,100
109.79,99.17,1.5914,37.225,48.876,14.362,39.57,100,100,100
109.18,34.441,1.5914,38.031,49.389,14.436,39.277,100,100,100
108.94,28.823,1.5938,38.984,49.609,14.436,39.277,100,100,100
108.57,59.111,1.5926,39.643,49.976,14.509,40.816,100,100,100
108.21,120.42,1.5901,39.643,50.708,14.436,41.475,100,100,100
107.84,289.2,1.5914,39.204,51.221,14.436,41.842,100,100,100
